android_sensor_gyroscope_mean,android_sensor_accelerometer_std,android_sensor_gyroscope_std,android_sensor_gyroscope_uncalibrated_mean,android_sensor_accelerometer_max,android_sensor_linear_acceleration_mean,android_sensor_rotation_vector_mean,android_sensor_rotation_vector_max,android_sensor_accelerometer_min,android_sensor_magnetic_field_uncalibrated_min,sound_min,target,user
0.0063780323411,0.013581180744,0.00253185174763,0.0344540090415,10.1983757955,0.0207045999672,0.98980001283,0.989846314207,10.1604826012,99.7763464103,80.6208943317,0,andrea
0.251735070851,0.298172238027,0.00777323124844,0.0762236447378,10.5730246893,0.101048539571,0.582883063008,0.58757873184,9.18398283068,261.737083313,84.4188895265,0,Damiano
0.10837234276,0.31227376845,0.189651912449,0.209903330707,9.98701393619,0.658520920209,0.903642052413,0.908650253525,9.05195189964,86.1578832634,89.7543598185,2,andrea
0.0881443672973,0.0543770990962,0.107638935262,0.0713594500739,10.2511188368,0.128744857367,0.997152009535,0.999761568704,10.0852472085,98.4231693989,69.3492021901,0,andrea
1.83456339615,2.83977790765,1.06683836644,1.58428616183,15.5946688481,12.0929509884,0.761913388391,0.855705945162,6.76255502348,121.218347694,89.7957957723,1,andrea
0.0279314442785,0.739418079628,0.0148528242863,0.0428408517022,11.1785260396,0.16862300451,0.339335163889,0.342841129441,8.09991166408,165.517134043,83.8597075819,2,andrea
0.270307147257,0.295130633061,0.140345521348,0.134245888624,11.0034344512,0.127391459126,0.538070381804,0.546785079781,9.05071590701,259.310632073,83.7097098347,0,Damiano
0.020230254137,0.254989454534,0.0293594517611,0.107102746911,10.1030227509,0.0441413249499,0.281466687121,0.281466687121,9.1185902044,172.112928423,69.7257752192,3,michelangelo
1.24405010652,3.69797101517,0.813041532851,1.28561727893,14.5397828723,5.79444833255,0.958244699255,0.981473834843,3.97928408662,142.670624969,89.7597266226,1,andrea
0.0296671630204,0.272659905708,0.0319235520185,0.0512741258979,10.6685252075,0.413857486891,0.977050842028,0.978160290755,9.75475091193,130.262963983,88.2586141706,3,andrea
0.0763979838236,0.127722180671,0.0593641777364,0.710826682388,10.0140708603,0.0883767488902,0.991817330917,0.992306067461,9.31268511065,260.323274087,57.6504907591,0,Damiano
0.0533659932669,3.32867321693,0.028407765068,0.0608950914993,18.9514750663,0.471369557719,0.880361441911,0.904735595571,5.05376894561,134.1981302005,67.2985206758,1,Vincenzo
0.0216035990516,0.27253211059,0.00866473413941,0.0363643622809,10.4860866985,0.350339793552,0.458173725994,0.490975464899,9.24733927432,164.709614305,86.6673331102,2,andrea
0.248017646089,0.0942080507815,0.30763755423,0.350948892243,10.1393008806,1.33954283341,0.953037823724,0.964674322019,10.0060705775,91.8536973624,89.7504032084,1,andrea
0.0493057809587,0.412846612044,0.0319131683498,0.0429773887897,10.5511852321,0.412780153343,0.777502068976,0.786004322608,8.90663231421,79.1518180903,82.2614778719,2,Serena
0.0533659932669,0.0170703253858,0.028407765068,0.0608950914993,9.72991603253,0.471369557719,0.880361441911,0.904735595571,9.65437289522,134.1981302005,49.307657029,2,Federica
0.0697206347794,0.136865673234,0.0553403769189,0.0857593006413,10.2210419843,0.180260256296,0.595625362675,0.599132353909,9.32240007841,264.730383185,84.2708863708,0,Damiano
0.0811692616639,0.78263404893,0.0148701566587,0.0640364727612,12.1367229126,0.243546100176,0.670535992226,0.670535992226,7.43204853425,168.489623866,85.8941731588,3,michelangelo
0.244124973923,1.24231739624,0.200234337461,0.198893363336,10.9086835103,2.43762164896,0.976778155208,0.97812462368,6.3410075235,128.661836052,89.7766526876,3,andrea
1.42934576729,3.59750474525,0.81500891082,1.54006499352,15.9664575542,4.1463289829,0.953692188124,0.961286617262,4.85396314906,158.228953391,89.6888441528,1,andrea
0.161340101888,0.250972479905,0.159636304387,0.284680088576,10.5403807929,0.626377087989,0.690474246812,0.940285430192,9.41997628249,58.234098439,76.3341036733,2,Serena
0.0533659932669,0.607952664046,0.028407765068,0.0608950914993,11.8420693298,0.471369557719,0.880361441911,0.904735595571,8.59208767079,134.1981302005,72.5820730035,2,Vincenzo
0.0533659932669,0.843316037804,0.028407765068,0.0608950914993,12.5680799449,0.471369557719,0.880361441911,0.904735595571,8.39603068193,134.1981302005,76.3777082919,2,Vincenzo
0.0564291597404,0.0680073112728,0.0702151536085,0.0440438533168,10.0013323255,0.0917316185707,0.701652308551,0.701655862759,9.65153073194,241.751211864,82.8746564628,0,Damiano
0.0697946951277,0.496074762922,0.0505212286539,0.102286029335,10.9442072988,1.38717811337,0.871737799026,0.873758530633,8.73082062778,153.533953605,89.7859479833,3,andrea
0.0604105694689,0.404480213589,0.0393014901516,0.0400112393576,10.6240792759,0.491550046707,0.639665979704,0.639665979704,9.31464192029,79.1688069886,83.8597075819,2,Serena
0.0700818043205,0.599259222973,0.0527584070903,0.104441778007,10.8010257399,0.893497620811,0.62691741484,0.631752697739,8.84849548924,195.527784844,89.7667831585,2,andrea
0.862295852112,1.34435492958,0.690324060713,0.887590396854,10.5885028341,0.05006659367,0.677349904465,0.677349904465,5.25748826436,185.47867802,64.4647254621,3,michelangelo
0.0533659932669,0.178202575285,0.028407765068,0.0608950914993,9.97065163367,0.471369557719,0.880361441911,0.904735595571,9.3795202969,134.1981302005,81.1518007734,2,Federica
0.00240236738364,0.0147577126384,0.000498914587559,0.0489233019447,9.86490128737,0.0203423203809,0.976823581758,0.97682423913,9.79778912801,243.72301934,36.6501782541,0,Damiano
0.0533659932669,3.55127096165,0.028407765068,0.0608950914993,17.636696067,2.79150653247,0.880361441911,0.904735595571,4.59513110133,134.1981302005,83.8597075819,1,AndreaCarpineti
0.330283415294,0.382616036617,0.155730873069,0.315110978414,11.1460381764,0.573316795297,0.866940296823,0.866940296823,9.29520764259,78.4715234974,80.814419672,2,Serena
0.0104151997051,0.0842725362768,0.00494697439481,0.0397700176332,9.74929068792,0.0901808806539,0.366752405615,0.367068685706,9.49220034632,146.912016047,89.759161852,3,andrea
0.0777592542372,0.119702895519,0.0110135299081,0.0608950914993,10.9248719183,0.861080778373,0.763804181984,0.766013822629,10.3508433337,134.1981302005,70.2696791341,3,Elena
0.216969293709,0.282550735848,0.286568513215,0.396559961227,10.1789419618,2.06742162645,0.260536731405,0.263303679486,9.16760440079,168.73058452,69.7257752192,3,michelangelo
0.288258990447,0.50326469381,0.302894656238,0.443646018751,10.8507776819,0.752248651362,0.921007898984,0.995525243158,9.14068713453,136.305879391,86.1704345792,2,andrea
0.0105552617519,0.18285079278,0.00594954561153,0.0682943369922,10.3057967346,0.249910873237,0.389736272424,0.389865053084,8.87001052178,262.049807408,45.6660245741,0,Damiano
0.0142693542281,0.0249589566833,0.00900552124173,0.034644950722,10.0608075638,0.0945308513564,0.820888536369,0.823172131631,9.98829129838,75.4990268939,89.7608560537,1,andrea
0.00678616123218,0.0108545505967,0.00302594847278,0.0405263231436,10.0179342693,0.0330021830746,0.971980986837,0.97206890767,9.99067576843,139.135513522,89.7825690266,0,andrea
0.00894809225155,0.118743446477,0.00352699593583,0.0172580918104,10.2229174838,0.170340453911,0.964560692374,0.964952120327,9.78505779007,411.396658016,75.8674249784,2,Claudio
0.0177238757897,0.097744994068,0.00897176346929,0.0457049370299,10.1273507156,0.137094224459,0.688702180389,0.690107367118,9.48345644154,172.821796623,81.1213185886,3,michelangelo
0.0510734599348,0.229876449812,0.0408254808186,0.0480098127293,9.90197255417,0.271135027052,0.907016683559,0.916482328444,8.97584989824,150.395153514,86.7794830173,3,andrea
0.0533659932669,0.0405039909841,0.028407765068,0.0608950914993,9.86882355159,0.471369557719,0.880361441911,0.904735595571,9.69224871318,134.1981302005,42.797581728,0,Vincenzo
0.00947970447206,0.0147175755534,0.00411182943598,0.0328410702595,9.61439872126,0.02463775121,0.936516746422,0.936520000218,9.57226464811,152.416379605,78.9525949477,3,andrea
0.00192194357091,0.0183523818256,0.000274577664104,0.0496515316731,9.89421299343,0.0222059018138,0.278266178297,0.278266178297,9.79777040637,272.070303414,83.8597075819,0,Damiano
0.00448815453795,0.00850708287827,0.000117581240079,0.0500909503902,9.85614396337,0.0119624688018,0.0964551338654,0.0964585736521,9.82732067729,279.421290908,38.6899690249,0,Damiano
0.0533659932669,2.94647661702,0.028407765068,0.0608950914993,15.1598165061,5.46956573888,0.880361441911,0.904735595571,5.05498479305,134.1981302005,83.8597075819,1,AndreaCarpineti
0.00732518139486,0.0298066180461,0.0023287881079,0.0420863468953,9.9584277963,0.0378346459646,0.936076316756,0.936076316756,9.81887131899,250.327106003,73.0950786651,3,michelangelo
1.41522736117,3.60902704872,0.722808988391,0.992428010436,18.0306797374,4.97211381937,0.99951887999,0.999956641308,6.1848312016,109.445193359,88.6256666361,1,andrea
0.169647931713,3.76585599091,0.132991321924,0.164668797507,17.3733437719,3.62437657218,0.746311432707,0.74750338423,1.12669007858,298.337188639,83.8597075819,2,Damiano
0.0761899448504,0.276134379383,0.0443491758932,0.0940224239612,10.170941242,0.494591332057,0.366817451541,0.381337228584,9.393890159,168.727058335,80.4691647529,3,michelangelo
0.0925492147457,0.25998261945,0.0430468526308,0.0923101766253,10.1380230289,0.574741346085,0.677079542153,0.710344865699,9.05500060534,128.054930482,86.7794830173,3,andrea
0.155204536072,0.358823240242,0.09721537774,0.130414669841,10.0468373924,0.608835162615,0.689623355406,0.754627360495,8.91525005113,137.922697548,86.7794830173,3,andrea
0.0533659932669,0.721436978353,0.028407765068,0.0608950914993,12.0911694134,0.471369557719,0.880361441911,0.904735595571,8.20689256571,134.1981302005,74.8340596792,3,Vincenzo
0.0249807718319,0.599742853584,0.016927436033,0.0313719052319,11.414554456,0.949075446302,0.928378863803,0.929173457038,8.86148709282,68.0044851462,84.7779758446,2,Serena
0.0324742047373,0.763368573732,0.0122136529146,0.0389829028874,10.916144171,0.854728232868,0.319236148521,0.328860817997,8.34509748526,154.872049518,89.8238709459,2,andrea
0.433389138422,0.467372546784,0.246723978572,0.45881849096,10.5700846296,0.0608137722132,0.503848569251,0.503848569251,8.14818436033,53.6180007087,83.8597075819,2,Serena
0.00574618736309,0.013144248245,0.00413098694539,0.043540615601,9.77327606852,0.0813863458992,0.358513286213,0.358962454995,9.72504423604,165.368104543,68.0383450104,3,michelangelo
0.0252310817129,0.12396485999,0.0045769812461,0.0233041739005,9.86447275189,0.187793096066,0.949085592169,0.949593703545,9.49257953694,157.429751418,89.6388799856,3,andrea
0.0172224785449,0.22040256485,0.00887425554857,0.0375315115096,10.4234627137,0.163121115566,0.991803585567,0.992108718921,9.69022370413,95.5979388555,89.7563374479,3,andrea
0.116318795946,0.321168453087,0.101865200804,0.224605534403,11.0915014527,0.22346053155,0.827669487648,0.854048126492,8.79656701439,277.078692004,46.5675920688,0,Damiano
0.0223125107691,0.235855949417,0.0150828745305,0.0379615254763,10.0346827429,0.191355708015,0.986794199829,0.987591411331,9.38219316643,154.63484346,89.7569024022,3,andrea
0.0533659932669,0.210600142981,0.028407765068,0.0608950914993,10.1546803339,0.471369557719,0.880361441911,0.904735595571,9.11153497925,134.1981302005,83.8597075819,3,Vincenzo
0.0186808324789,0.264981188249,0.011341445398,0.0389550087477,10.1727302612,0.388442149657,0.94439473403,0.94965288584,9.2418133896,66.7922899742,85.4465808655,2,Serena
0.0334750795916,0.104502417609,0.0119447182145,0.0273125444655,9.80958236138,0.153973303194,0.67422383262,0.769189537742,9.44351233369,139.207214157,89.7147123776,3,andrea
0.023029499319,0.0148023543753,0.0256459902851,0.0477402925826,9.94276223307,0.0653800265829,0.998631502482,0.99921569785,9.89840140361,141.297356706,89.8947765612,0,andrea
0.0246123622399,1.03630357361,0.0140787282884,0.0429910984272,11.2202737587,1.61549694857,0.343154393231,0.348925408003,6.54216629081,164.783365404,83.8597075819,2,andrea
0.0049729106584,0.0069424740939,0.00296991431769,0.0424428411004,9.8151234278,0.0151820767883,0.210536398486,0.210703577331,9.79124520435,172.472781002,55.2835226478,3,michelangelo
0.0533659932669,1.02312079417,0.028407765068,0.0608950914993,12.4579909295,0.471369557719,0.880361441911,0.904735595571,7.92387089748,134.1981302005,79.9643146474,2,Federica
1.36239705515,3.46059068582,0.848501180608,1.67142987673,19.4636057297,5.14254359976,0.963984865647,0.973919654769,6.23364031549,158.305622064,89.7566199297,1,andrea
0.0993607698485,0.453394151421,0.0464734806997,0.12817180804,10.250974948,0.514987699629,0.917641654326,0.925417831679,8.8137714915,153.635989931,89.7478587212,3,andrea
0.0289519996297,0.368716911864,0.0175478695797,0.021416846657,10.0886918901,0.48388495969,0.997550421012,0.999537426913,8.89198449079,137.796929525,89.7755253089,3,andrea
0.0533659932669,0.793424572572,0.028407765068,0.0608950914993,11.9401923836,0.471369557719,0.880361441911,0.904735595571,7.9089928564,134.1981302005,70.4279925623,3,Vincenzo
0.0036651915,0.0121133178889,0.00130066959539,0.0477185618262,9.86524527495,0.0307637254506,0.276380645367,0.276384991979,9.81683429092,269.803248625,83.8597075819,0,Damiano
0.0514416934278,0.133471853989,0.029832179388,0.0523602076293,10.5475995036,0.0655125141236,0.547367570093,0.554068618638,9.38619916158,258.909559801,80.0407280452,0,Damiano
0.00722656206293,0.0174207501763,0.00344608021093,0.0343432229067,9.65393483434,0.0240463955564,0.936190352059,0.936318265149,9.59867571815,169.75926727,51.8212921405,0,andrea
0.00789248143067,0.0245110694929,0.00325980980199,0.0479660933808,9.63594566037,0.0299554681167,0.926572270288,0.926711206595,9.54802226575,125.678895383,89.0498356558,3,andrea
0.00733838584664,0.0142868104692,0.0036818469842,0.0361056847367,9.6549716551,0.0199780500334,0.935779547203,0.935805699698,9.62141668271,169.460656948,56.6373954856,0,andrea
0.0533659932669,0.553490659379,0.028407765068,0.0608950914993,11.0825687907,0.471369557719,0.880361441911,0.904735595571,8.0126812616,134.1981302005,80.971943168,2,Federica
0.0533659932669,1.1509718697,0.028407765068,0.0608950914993,12.0535479636,0.394990085931,0.880361441911,0.904735595571,6.50869257869,134.1981302005,53.4419571587,1,AndreaCarpineti
0.0068813864521,0.061950335928,0.00326078489419,0.036019797492,9.71017438539,0.115954375149,0.375896251803,0.376278415586,9.50368163021,145.112385075,89.1509772082,3,andrea
0.0187485672724,0.195484669938,0.0122328447329,0.060706201888,10.9680574399,0.115549556468,0.724823794609,0.725533357628,9.35815752969,251.560240673,78.0552828785,0,Damiano
0.0108251525882,0.018698236703,0.00640091941206,0.0365452207152,9.99437183429,0.057548871464,0.999028940492,0.999059868361,9.92172447095,141.572966722,88.942850411,0,andrea
0.0183818749424,0.433053212345,0.0073434908982,0.0376243586199,10.5359037672,0.477890218758,0.349048787706,0.351720136661,9.0631308885,165.864620924,83.8597075819,2,andrea
0.0257813026763,0.0195750168494,0.0236684510777,0.0492161129479,9.7143140989,0.0473306451545,0.981057266504,0.982330879447,9.64931486016,145.303165318,83.9268404028,3,andrea
0.2132947961,1.56845769536,0.142472989523,0.195254046458,13.2042202461,0.832531849863,0.641948370123,0.652402809097,7.75671632092,150.950366869,89.759161852,3,andrea
0.0561601617639,0.666101319722,0.029346829908,0.0618353164917,10.6675762489,0.962550871666,0.324088390952,0.346775664813,7.67426763452,149.980805978,89.797763991,2,andrea
0.0764729603577,0.105575976923,0.00621811567168,0.0608950914993,10.7870291762,0.74991026192,0.395021442646,0.395021442646,10.3657727257,134.1981302005,69.8019801013,3,Elena
1.15611145476,2.36053453526,0.718687901949,1.32935504938,13.373865066,4.06512010898,0.965679072531,0.984721306254,6.40802831269,149.227012803,89.7772163222,1,andrea
0.00558480316907,0.0171625489667,0.00275805300093,0.035359514647,10.0249297914,0.0292015924631,0.970125627135,0.970250953165,9.9833059655,141.376592008,85.6533484064,0,andrea
0.0533659932669,0.512621373874,0.028407765068,0.0608950914993,11.2324705208,0.471369557719,0.880361441911,0.904735595571,8.82617414285,134.1981302005,69.9909925181,2,Federica
0.0533659932669,0.0291100100013,0.028407765068,0.0608950914993,9.67620530532,0.471369557719,0.880361441911,0.904735595571,9.51456553306,134.1981302005,55.4023058957,0,Vincenzo
0.0106168837802,0.0105243085112,0.00885454952406,0.0362756000719,10.1281212303,0.026360965364,0.996207594244,0.996422835563,10.0890466633,121.27567081,82.5141785195,0,andrea
0.0158109593077,0.0477724234276,0.00423888205721,0.0510921635406,9.91913570766,0.03800158052,0.419383912899,0.420311236585,9.67410145449,241.512365431,83.8597075819,0,Damiano
1.47227884777,3.65332723754,0.830282737815,1.23954219781,17.7136577638,5.21206394532,0.962628790359,0.9756375995,7.28630807279,154.125627094,89.7172665919,1,andrea
0.0137659532196,0.154825049086,0.00863932824762,0.0385448781239,9.93343948263,0.33973134459,0.930163994019,0.930242283748,9.36012419896,156.860662819,89.6851423951,3,andrea
0.0371520623687,0.150656537706,0.0294333120011,0.0445638050081,10.3142860161,0.161589957459,0.990522495592,0.990717668692,9.74083556823,88.9331401874,89.7611383885,3,andrea
0.129309749434,0.318795267312,0.102078006509,0.14399287009,10.0940559487,0.388176594806,0.926659874199,0.930992008363,8.99001001132,159.659344471,88.4731078515,2,andrea
0.161379875697,1.41124979788,0.0815283713429,0.179042843645,13.8353182938,1.11761228699,0.73097631517,0.738024761276,9.12619839916,116.796730984,89.7458791601,3,andrea
0.128485831419,0.190371025945,0.075264298553,0.149677409749,10.1399075891,0.842800426046,0.942754633171,0.955659435842,9.40371603069,155.89620742,89.7758071673,3,andrea
0.29931943847,1.10910136722,0.162204077974,0.298464173756,10.3162636628,0.921112091076,0.718127228102,0.723283837614,7.57589696371,120.232248522,89.7388056141,3,andrea
0.0235668837783,0.426411039629,0.00760943829981,0.029525772984,10.776404462,0.529263400144,0.31126144822,0.316235740057,8.95025190622,155.73254097,89.7574673198,2,andrea
0.0533659932669,0.777258556281,0.028407765068,0.0608950914993,11.8546206679,0.471369557719,0.880361441911,0.904735595571,7.67564202751,134.1981302005,66.7691298721,3,Vincenzo
0.0061086523,0.0179799104606,0.0104746888504,0.0450054729699,9.81229731887,0.103715142647,0.679906299867,0.679906299867,9.72488190251,171.567431087,70.4306068256,3,michelangelo
1.68719962237,4.01726873612,1.08691497963,1.61044487737,21.1333584138,4.65750272716,0.74937581218,0.841871520077,7.19875708541,139.9863489,89.7743977838,1,andrea
1.35084068859,2.58624724064,0.829629625608,1.73684144964,14.4050230013,5.76653225791,0.77179696194,0.84057853227,6.3419218212,82.8626833221,89.7789070063,1,andrea
0.0147622254264,0.0896961104256,0.0729133075499,0.0519199522947,10.0398652553,0.0561196935131,0.800421291693,0.801188541016,9.64688671738,240.855141566,84.2277510587,0,Damiano
0.890587897666,1.05395624968,0.000448474334126,1.22683655631,14.750685945,1.33195664849,0.225722866055,0.293666299626,8.85031671651,261.652090392,83.8597075819,0,Damiano
0.0533659932669,1.02043215771,0.028407765068,0.0608950914993,12.4632090169,0.471369557719,0.880361441911,0.904735595571,7.09022891027,134.1981302005,81.3138345619,2,Federica
1.69884122043,1.50008542895,1.1598063352,1.20350203666,13.404413439,1.13074991306,0.984091387235,0.984091387235,7.23760180411,279.207276275,53.4972228148,0,Damiano
1.4937355293,2.21674015067,0.728122390403,1.04525128025,14.9265980969,3.24529873136,0.845782880414,0.902231202765,8.10304080045,123.143151817,89.8028230778,1,andrea
0.0228889862033,1.22459229828,0.0161150993977,0.0431567243614,12.998216792,1.47507517272,0.349536243304,0.351246290592,7.35846785288,166.306592204,83.8597075819,2,andrea
0.0271855277288,0.226726982214,0.0174544798194,0.0512818193596,10.2817391583,0.647483527613,0.337898698564,0.388536342399,9.60772877798,156.923203858,89.7218055637,2,andrea
0.0325747838123,0.0712703578109,0.0217227914156,0.0543388822108,9.9232262844,0.0479985416245,0.760465786946,0.760465786946,9.48789483369,275.447455572,56.9883882759,0,Damiano
0.0533659932669,0.0204620142017,0.028407765068,0.0608950914993,9.89252015414,0.471369557719,0.880361441911,0.904735595571,9.81640901756,134.1981302005,42.4770328193,0,Federica
0.0312580036763,0.263926094073,0.0150930866163,0.0532310761978,10.5278852893,0.23571364656,0.993115179671,0.993913637926,9.68361222493,119.4982543,89.759161852,3,andrea
0.185667124697,1.45879543059,0.0899234843324,0.258687774777,12.2801855012,1.46956751661,0.505435194753,0.515091728645,7.69261036004,149.211471278,89.7617030306,3,andrea
0.00571985959355,0.0789349386697,0.00314081893634,0.0365565025375,10.0271575947,0.0626287310171,0.377404189496,0.377754581175,9.76618971716,161.648554915,83.1358273601,2,andrea
0.0798922794621,0.10624845863,0.00815770199958,0.126223146086,10.0189101691,0.320054081171,0.996946874013,0.997043667765,9.48167657062,263.905152825,64.1419108084,0,Damiano
0.019357328099,0.513972505038,0.0124929859696,0.0355155490952,9.73070220885,0.669181731096,0.997449765044,0.998218925039,7.99140705437,132.426109407,89.7741158796,3,andrea
1.13400080147,5.72112980821,0.666983077014,1.83073685639,23.8726214361,5.23133353104,0.942199330193,0.977815858128,5.69332204955,142.092515218,89.7597266226,1,andrea
0.0337471946341,0.0804786971414,0.521780290669,0.223312815028,10.0556336526,0.0701043507922,0.450845226562,0.451292670696,9.54682764832,269.639052717,50.1029995664,0,Damiano
0.0304496591004,0.196192868646,0.0227029617723,0.0427651662014,10.3967384204,0.37639663703,0.973992218296,0.975771583548,9.73007039881,108.843046044,89.765654498,3,andrea
0.0907458762776,0.861758484057,0.0306756106071,0.15333681326,11.3972612835,0.818321874326,0.921293087223,0.921624427362,7.89598881832,330.644121612,85.5448474556,2,Damiano
0.015823955936,0.421189169508,0.00940393037347,0.031697913063,10.5150574074,0.231479912517,0.324592527674,0.331682711517,9.27468988655,155.607197462,89.797763991,2,andrea
0.118026786093,1.23544858688,0.135816727191,0.13700848064,10.9342705213,0.907943079226,0.91276215998,0.920336214005,5.73110183336,85.6387835456,89.7543598185,2,andrea
0.0936973456777,2.98728582188,0.0343733565566,0.0566808877192,18.8259784229,2.22513393577,0.929869317646,0.929869317646,4.30174541592,256.970800262,84.9937485561,2,Damiano
0.0319058210486,0.523132143874,0.0291648793251,0.042201545434,12.5037781472,1.17241356988,0.930765534316,0.93563463975,8.3648359174,71.7001405605,83.8597075819,2,Serena
0.00746183130746,0.0149275210612,0.00315084921792,0.0322912552842,9.60008267152,0.0351204336486,0.936532914891,0.936538186151,9.55344772046,140.019044212,79.3153192837,3,andrea
1.55362185114,3.72422672756,0.831697229433,1.15275104623,15.0164560142,4.51730579992,0.771856246334,0.835887236796,4.14310433423,132.063320323,89.7512512051,1,andrea
0.316481337496,0.506354073055,0.0291102278633,0.309468134797,11.0335751961,0.365992984903,0.984092143985,0.996321159464,9.01115516278,79.1657767372,86.2667968777,2,Serena
0.104701742958,0.504161812712,0.0466700431313,0.176332272453,10.8420868648,0.614802408152,0.734746141666,0.751387689997,8.36124740722,152.851758252,85.2447489948,3,michelangelo
0.424681444255,2.29767503499,0.445626222866,0.168371618117,12.6574205699,0.922849946046,0.977500744736,0.979033902097,3.7651792047,129.84321274,89.7554899476,3,andrea
1.19999295688,1.88390427994,0.650130339846,1.35589168484,13.6356139097,5.94443702015,0.99889466207,0.999983661525,8.36302695356,158.305605167,89.7124413341,1,andrea
2.12334649449,3.29790590235,0.13653516504,0.404219214166,34.693327809,1.73706298879,0.998907416486,0.998907416486,3.73796155085,164.169982878,82.7420160916,3,michelangelo
1.42254143399,4.66818334154,0.823505362825,0.884232130675,20.216508905,4.91166272982,0.962153509598,0.979895898236,7.64633643362,161.043088317,89.6899828379,1,andrea
0.0342342669583,0.0227585688776,0.0250173358969,0.0691270955285,9.65885829476,0.0816584509588,0.717308001539,0.718294822897,9.60227557646,126.788420041,89.7631144753,3,andrea
1.93611844361,8.3016620525,1.09878882687,1.90367676106,30.7131583827,7.85971295971,0.804777446131,0.863546935704,3.74970983169,129.950179077,89.7696041685,1,andrea
0.00248409220635,0.00855272104548,0.000667827867523,0.0502287565971,9.71196357763,0.0333337666252,0.821158775853,0.821212147908,9.67249001244,273.795665426,75.7619526676,0,Damiano
0.0615732779147,0.955482120641,0.0118412661311,0.0750411826648,11.8907250262,0.880492240521,0.667553314842,0.667553314842,7.45616612015,171.23145155,82.5679853744,3,michelangelo
0.0251233259562,0.241890870892,0.019095571615,0.0516075239568,10.6312342607,0.323327570362,0.996043141941,0.997916520491,9.604484697,139.501966251,89.7828506566,3,andrea
0.00794891489579,0.127493436199,0.00311830889566,0.0341022534895,9.86565950775,0.108476229792,0.955606497428,0.955944623692,9.38491446278,185.70324809,88.1096592597,3,andrea
0.0118938847531,0.0121378158168,0.00779444931518,0.0389358623502,10.2335854629,0.0531862118567,0.998710416998,0.998880659006,10.1928288439,102.718130712,74.2378309976,0,andrea
2.50095924618,4.2171039822,0.835271778013,0.0608950914993,18.5317763281,12.4335402177,0.901231545007,0.944410908355,5.79731449939,134.1981302005,83.8597075819,1,Elena
0.0510866749432,0.0498654174655,0.0664859099607,0.0426189644318,9.85483631815,0.0698984496661,0.168157028601,0.173347064075,9.70527253519,131.11319307,85.91178178,2,andrea
0.0286166415911,0.552401251164,0.00738331348794,0.0352727940096,11.5236758107,0.901805725298,0.351941759063,0.35966095582,9.16526934473,166.025650073,83.8597075819,2,andrea
0.00732967658971,0.0735836522386,0.0038222838804,0.0440323976566,9.80035642038,0.163391157687,0.36797663202,0.368642296057,9.54631510783,132.750125099,89.6623275555,3,andrea
3.12875507184,4.65223330419,1.23888609858,1.31096133605,27.3759888001,3.10545809986,0.880361441911,0.904735595571,3.19243974306,313.926002676,65.9595848832,1,Damiano
0.114339836353,1.15746041757,0.0711894449141,0.148222070216,11.3714410245,0.667335158154,0.96057192475,0.962504419337,6.92788921147,160.993714956,89.771860317,3,andrea
1.17576692157,2.19641293821,0.827548000616,0.676953628059,13.5111153555,3.90872297729,0.984342338822,0.995444414663,6.93819588015,146.760451663,89.7351250923,1,andrea
